,onet_code,last_location_in_india,year,mean_salary,n_individuals
38326,27-1021.00,Uttar Pradesh,2017,128749.25,1
38327,43-5011.01,Maharashtra,2021,33440.234375,1
38328,11-3071.00,Gujarat,2022,82316.3203125,1
38329,11-3021.00,Telangana,2008,101237.1015625,1
38330,19-1011.00,Haryana,1986,18062.572265625,1
38331,19-1011.00,Punjab,2017,83506.8046875,1
38332,19-3093.00,Chhattisgarh,1971,285025.1875,1
38333,17-3026.01,Tamil Nadu,1986,54432.98828125,1
38334,11-3051.02,Maharashtra,1997,79192.2109375,1
38335,13-2099.01,Gujarat,1992,97970.171875,1
38336,13-1082.00,Uttar Pradesh,1997,57948.806640625,4
38337,41-3041.00,Maharashtra,2003,30099.791015625,1
38338,43-6012.00,Gujarat,1997,42101.984375,1
38339,41-2031.00,Punjab,2015,24030.07421875,1
38340,11-1011.03,Karnataka,2003,107011.607421875,2
38341,41-9022.00,Telangana,1991,111525.765625,1
38342,41-9022.00,Telangana,1993,111525.765625,1
38343,11-2011.00,Haryana,2011,101304.9765625,2
38344,11-1011.00,Bihar,1984,17610.28125,1
38345,41-2031.00,empty,1995,30845.41015625,1
38346,27-3023.00,Karnataka,1993,40412.94140625,1
38347,43-4121.00,Delhi,2020,29828.90234375,1
38348,17-2031.00,Chandigarh,2010,136503.671875,1
38349,17-2199.06,Delhi,1994,103184.34765625,2
38350,15-1231.00,Karnataka,1989,55874.015625,1
38351,39-4011.00,empty,1982,98206.7890625,1
38352,11-9199.01,Tamil Nadu,2021,122431.140625,1
38353,11-1011.03,Karnataka,2004,64162.58984375,1
38354,15-1299.09,Andhra Pradesh,2020,117745.6484375,1
38355,11-9111.00,West Bengal,2013,115712.734375,1
38356,41-9022.00,Maharashtra,2013,86947.021875,5
38357,15-1231.00,Karnataka,2005,84925.45424107143,7
38358,17-2199.06,Uttar Pradesh,2007,103256.22786458333,3
38359,11-9041.00,Uttar Pradesh,2017,133513.390625,1
38360,15-1299.09,Maharashtra,2011,125638.24259868421,19
38361,27-3041.00,Delhi,2019,98067.71875,3
38362,11-9121.01,Maharashtra,2011,113523.890625,1
38363,11-1031.00,Uttar Pradesh,2008,111144.80859375,2
38364,17-2141.00,Tamil Nadu,1993,68698.15,5
38365,15-1211.00,Uttarakhand,2007,84569.80859375,3
38366,11-9199.11,Assam,1993,67529.9921875,1
38367,11-1011.00,Telangana,2006,194898.6143465909,11
38368,11-3031.03,Maharashtra,2005,169666.96354166666,18
38369,19-3093.00,Maharashtra,2013,122297.73654513889,9
38370,27-3042.00,West Bengal,2015,38698.67578125,1
38371,13-1111.00,Karnataka,1996,82620.06609786184,19
38372,13-2051.00,Maharashtra,2009,106792.25434027778,9
38373,17-2141.00,Kerala,2022,57899.09765625,1
38374,27-1025.00,Delhi,2018,98174.4140625,1
38375,11-2021.00,Delhi,2018,189936.675625,25
38376,11-9111.00,empty,2001,140002.40625,1
38377,11-9199.11,Delhi,2021,102766.0390625,4
38378,51-8013.00,West Bengal,2020,124383.265625,1
38379,17-2199.06,Delhi,2023,120466.20572916667,6
38380,15-1252.00,Tamil Nadu,2014,116368.63569078948,19
38381,17-2199.06,Gujarat,2002,88774.13541666667,6
38382,41-9091.00,empty,2015,60053.25390625,3
38383,15-1211.00,Andhra Pradesh,1999,75130.0908203125,4
38384,13-2011.00,empty,2017,93573.78459821429,7
38385,21-1012.00,Tamil Nadu,2015,53162.3203125,1
38386,25-1123.00,Delhi,1992,93413.89008246528,18
38387,49-9071.00,Uttar Pradesh,2013,118519.1796875,1
38388,11-3071.04,Maharashtra,1991,84328.53515625,2
38389,41-9022.00,Gujarat,2009,97649.06700721153,13
38390,17-2199.06,Telangana,2022,101782.64973958333,6
38391,15-1252.00,Haryana,1995,61105.763671875,2
38392,27-3043.00,Delhi,2017,48087.234375,1
38393,11-9041.00,empty,1992,44071.25390625,1
38394,25-1123.00,West Bengal,1997,152404.439453125,4
38395,25-1123.00,West Bengal,2017,140882.57096354166,12
38396,15-1299.05,Maharashtra,1987,109624.2734375,1
38397,17-2112.02,Karnataka,1998,48608.7890625,1
38398,19-1011.00,Manipur,1987,97857.28125,1
38399,43-3061.00,Delhi,1985,42235.15234375,1
38400,39-4011.00,Maharashtra,2016,108037.6484375,1
38401,11-2021.00,Kerala,2017,168787.59375,2
38402,11-3031.03,Maharashtra,2019,183541.14794921875,16
38403,13-1082.00,empty,1995,47888.913783482145,7
38404,15-1251.00,Tamil Nadu,1981,105085.86669921875,2
38405,11-2011.00,Tamil Nadu,2020,106297.22916666667,3
38406,11-3051.01,Maharashtra,2020,130359.58203125,2
38407,17-2111.00,Gujarat,2011,103303.6875,1
38408,11-9041.00,Delhi,2020,113569.953125,1
38409,11-3021.00,empty,1992,59998.0380859375,2
38410,19-1011.00,Delhi,1987,76044.1201171875,4
38411,11-3031.01,empty,2002,156701.06640625,6
38412,15-1252.00,Chandigarh,2020,123716.53125,1
38413,15-1299.07,Tamil Nadu,1991,98138.653125,5
38414,19-3051.00,West Bengal,1992,61096.15625,1
38415,11-3031.03,empty,1989,49542.857421875,2
38416,11-1021.00,Gujarat,2005,69029.310546875,2
38417,11-9081.00,Gujarat,2014,34814.02734375,1
38418,15-1241.00,Andhra Pradesh,1994,227650.03125,1
38419,11-3131.00,Maharashtra,2014,147562.73046875,2
38420,41-1011.00,Punjab,1976,119686.4765625,1
38421,17-1011.00,Gujarat,1999,80678.666015625,2
38422,19-1011.00,Gujarat,2004,79224.8017578125,8
38423,29-1071.00,Uttar Pradesh,2006,128354.453125,2
38424,25-2032.00,Uttar Pradesh,2007,153107.546875,1
38425,27-3043.00,Maharashtra,2015,89001.419921875,4
38426,17-2141.00,Haryana,2009,104228.1171875,2
38427,11-9111.00,Karnataka,2017,94254.27864583333,3
38428,13-1081.01,Delhi,2000,53496.55859375,1
38429,13-2011.00,empty,2009,56118.709635416664,3
38430,15-1252.00,empty,1986,73877.3816266741,7
38431,13-1161.01,Telangana,2023,254011.28125,1
38432,13-2099.01,Andhra Pradesh,2015,98486.9609375,1
38433,15-1254.00,Telangana,2002,55545.3828125,1
38434,41-9091.00,Punjab,2010,200432.0,1
38435,13-2072.00,Gujarat,2019,31941.13671875,1
38436,11-1021.00,Karnataka,1995,99095.44010416667,3
38437,11-1031.00,empty,2003,42752.47265625,1
38438,11-3031.00,West Bengal,2000,67811.6171875,1
38439,19-3011.01,Delhi,1990,97549.6796875,1
38440,11-9041.00,Haryana,2015,103247.890625,1
38441,13-2011.00,Karnataka,2010,97464.0859375,1
38442,11-2022.00,Delhi,1987,16349.51171875,1
38443,41-9031.00,West Bengal,1973,32176.498046875,1
38444,13-1161.00,Maharashtra,2001,88209.96484375,2
38445,11-9199.09,Karnataka,1993,62510.1640625,1
38446,19-2042.00,Karnataka,2006,88596.4921875,1
38447,41-9022.00,Telangana,2009,111525.765625,1
38448,27-4032.00,Delhi,2018,67349.458984375,2
38449,15-1212.00,Tamil Nadu,2021,118338.7890625,1
38450,15-1299.06,Maharashtra,2001,97996.744921875,10
38451,27-1024.00,West Bengal,1995,40139.7421875,1
38452,25-2032.00,Maharashtra,1994,43833.87890625,1
38453,53-3053.00,empty,2023,102953.6328125,1
38454,21-1093.00,Punjab,2002,76774.40625,1
38455,15-1299.09,Haryana,2007,108735.51953125,2
38456,41-9091.00,empty,1980,32102.55078125,1
38457,13-2052.00,Maharashtra,2001,131766.62890625,2
38458,39-4011.00,Telangana,1975,173053.640625,1
38459,15-1243.01,Delhi,2006,113801.1796875,3
38460,11-9199.02,Delhi,1983,97161.90625,1
38461,11-3071.04,Karnataka,2023,120951.421875,2
38462,19-5012.00,Gujarat,2013,80368.3828125,1
38463,41-1011.00,Delhi,1992,22677.779296875,1
38464,13-1111.00,Tamil Nadu,1977,210699.69140625,2
38465,11-9199.01,Telangana,2013,161640.515625,1
38466,11-3051.00,Maharashtra,1994,118505.875,1
38467,25-1054.00,Karnataka,2011,95972.71875,2
38468,13-1151.00,Delhi,1989,82096.0625,1
38469,13-2011.00,Telangana,2022,166182.546875,1
38470,25-9042.00,Telangana,1989,132092.0625,1
38471,39-1014.00,Maharashtra,1996,40783.927734375,2
38472,27-1021.00,empty,2003,87705.3125,2
38473,17-2041.00,Delhi,2001,108555.9453125,1
38474,39-3011.00,empty,1995,61447.88671875,1
38475,39-3011.00,empty,1998,57987.98828125,1
38476,27-1021.00,empty,2021,135832.6640625,3
38477,41-9091.00,Rajasthan,1995,63454.7578125,1
38478,17-3031.00,Tamil Nadu,2004,59857.08984375,1
38479,11-3031.03,West Bengal,1996,82223.9609375,1
38480,17-2199.09,Telangana,1999,79277.80013020833,6
38481,25-1054.00,Kerala,2015,73604.0078125,1
38482,13-1111.00,Andhra Pradesh,2005,85745.921875,1
38483,11-3031.00,Tamil Nadu,2015,217389.28125,1
38484,11-3031.00,Tamil Nadu,2019,140529.64453125,2
38485,11-3131.00,West Bengal,2005,169179.2578125,2
38486,29-1051.00,Telangana,2012,101363.078125,1
38487,17-2071.00,Haryana,2016,74864.6796875,1
38488,11-2033.00,Maharashtra,1995,196580.359375,1
38489,43-4161.00,Gujarat,2001,63734.68359375,1
38490,15-1231.00,Uttarakhand,2019,107988.296875,1
38491,15-1299.06,Haryana,2019,106112.328125,1
38492,13-2041.00,West Bengal,2023,65209.55859375,1
38493,17-2112.02,Delhi,1991,123685.09375,1
38494,27-2021.00,Telangana,2015,64169.29296875,1
38495,43-6012.00,Uttar Pradesh,1990,20311.8203125,1
38496,41-9022.00,Uttar Pradesh,2009,172677.453125,1
38497,33-9031.00,Gujarat,2020,25410.169921875,1
38498,27-2012.05,Gujarat,2002,65821.359375,1
38499,35-3041.00,Delhi,2000,39765.390625,1
38500,41-9031.00,Karnataka,1996,87489.8515625,2
38501,17-2051.00,West Bengal,1975,50173.4609375,1
38502,29-1071.00,Uttarakhand,1994,88717.34765625,2
38503,17-2071.00,Delhi,1994,109901.21875,1
38504,25-9031.00,Punjab,2006,60610.68359375,1
38505,17-2112.00,Karnataka,1992,77784.8828125,1
38506,21-1093.00,Gujarat,2004,144960.03125,1
38507,11-1021.00,Dadra and Nagar Haveli and Daman and Diu,2015,80189.3984375,1
38508,17-3026.01,Haryana,1991,42520.0703125,1
38509,51-9083.00,Tamil Nadu,2010,53543.59375,1
38510,17-2112.00,empty,2000,109559.203125,1
38511,11-9041.00,Tamil Nadu,1999,133479.6875,2
38512,31-9095.00,Karnataka,1994,50736.2265625,1
38513,47-1011.03,Gujarat,1981,88817.390625,1
38514,17-2061.00,Telangana,1992,71582.0078125,1
38515,11-9111.00,Tamil Nadu,2017,116698.21875,1
38516,17-2141.00,Telangana,2003,100918.658203125,4
38517,41-9022.00,Delhi,1994,87709.6796875,2
38518,15-1243.00,Maharashtra,2020,78781.93619791667,3
38519,25-9042.00,empty,1998,83303.22526041667,3
38520,25-9042.00,empty,2000,83303.22526041667,3
38521,43-4171.00,Uttar Pradesh,2008,22198.8984375,1
38522,11-1011.00,Haryana,1993,112728.259765625,2
38523,43-3061.00,Gujarat,2012,72507.109375,1
38524,19-1011.00,Punjab,1999,59807.002604166664,3
38525,15-1253.00,empty,2019,96602.8359375,3
38526,41-9031.00,Maharashtra,2021,87790.9609375,1
38527,11-9021.00,Gujarat,2019,75688.455078125,2
38528,13-1082.00,Uttar Pradesh,2005,82896.09635416667,3
38529,11-3031.01,Tamil Nadu,2000,64053.19140625,1
38530,11-9199.08,Karnataka,2023,50886.359375,1
38531,27-2022.00,Karnataka,2023,49488.84765625,1
38532,15-1241.00,Gujarat,1998,172403.796875,1
38533,17-3012.00,empty,2022,46062.87890625,1
38534,35-3041.00,Delhi,2008,39765.390625,1
38535,27-3043.05,Karnataka,2001,82901.71875,1
38536,13-1161.01,Delhi,1991,132004.421875,1
38537,51-9198.00,Gujarat,2022,32440.03515625,1
38538,29-2012.00,Delhi,1992,101917.0,1
38539,27-3043.05,Tamil Nadu,2016,187471.34375,1
38540,17-2199.06,empty,1974,34774.44921875,1
38541,43-2011.00,Andhra Pradesh,2002,48145.09375,1
38542,13-1111.00,West Bengal,2017,126421.8974609375,8
38543,13-1082.00,Rajasthan,1989,121538.8984375,1
38544,19-1011.00,Gujarat,1965,73793.4296875,1
38545,11-1031.00,Uttar Pradesh,1978,111144.80859375,2
38546,11-1031.00,Uttar Pradesh,1992,111144.80859375,2
38547,11-1031.00,Uttar Pradesh,2003,111144.80859375,2
38548,11-9199.11,Uttar Pradesh,1983,82968.84814453125,2
38549,13-1081.00,Gujarat,2008,62176.559895833336,3
38550,29-2012.00,Gujarat,2008,68253.7734375,2
38551,15-2051.01,Telangana,2015,81061.75390625,2
38552,13-1082.00,Delhi,2003,70952.994140625,2
38553,13-2011.00,Maharashtra,1983,42873.7685546875,2
38554,13-2011.00,Maharashtra,1984,59710.29296875,1
38555,11-1011.00,Delhi,2004,153976.32088414635,41
38556,17-2171.00,Gujarat,1993,89951.203125,1
38557,29-1071.00,Punjab,2007,159080.87760416666,3
38558,17-2112.03,empty,1975,56538.83544921875,2
38559,41-2022.00,Gujarat,1978,33739.4453125,1
38560,13-2099.01,Karnataka,2013,133971.834375,5
38561,11-3031.01,Maharashtra,2001,161433.2036830357,7
38562,11-1011.00,West Bengal,1999,109115.52311197917,6
38563,17-2199.06,Maharashtra,1996,81063.598046875,20
38564,11-2021.00,empty,1993,189282.66048177084,12
38565,15-1252.00,Telangana,2003,90643.95859375,30
38566,23-1011.00,empty,2008,122540.1046875,5
38567,19-1011.00,Odisha,2008,84719.32421875,9
38568,25-9021.00,Maharashtra,2018,69514.078125,1
38569,17-3031.00,Maharashtra,2023,120472.140625,1
38570,25-1123.00,Kerala,1998,127815.9453125,4
38571,21-1012.00,Tamil Nadu,2014,53162.3203125,1
38572,17-2199.06,Chandigarh,2018,114089.09375,3
38573,13-1081.02,Tamil Nadu,2001,111517.78125,1
38574,17-2072.00,Karnataka,1993,72688.087109375,5
38575,11-2033.00,Karnataka,2019,220319.89583333334,6
38576,11-3131.00,Rajasthan,2002,252127.984375,1
38577,15-1299.07,Delhi,2019,130233.1953125,2
38578,11-1011.00,Delhi,1983,192865.99453125,5
38579,17-2051.00,Chandigarh,2002,233393.15625,1
38580,15-1299.09,Telangana,2005,152762.4609375,7
38581,19-1011.00,Uttarakhand,1989,58642.859375,1
38582,17-2141.00,Chhattisgarh,2008,123198.3203125,1
38583,15-1252.00,Haryana,1991,75231.8974609375,2
38584,25-2032.00,Tamil Nadu,2007,70653.2734375,6
38585,27-1026.00,Delhi,2002,50636.94921875,1
38586,13-1031.00,Punjab,2017,48942.62109375,1
38587,17-2199.06,Tamil Nadu,1977,69221.859375,1
38588,13-1111.00,Uttar Pradesh,1993,87864.26171875,2
38589,15-1243.01,Karnataka,2000,99015.59453125,5
38590,15-1252.00,Andhra Pradesh,1988,77672.10546875,2
38591,17-2051.00,Delhi,1997,76270.50651041667,6
38592,17-2112.00,Rajasthan,2011,140571.828125,1
38593,11-2033.00,Kerala,1999,159494.109375,1
38594,15-1251.00,Karnataka,2001,99042.9228125,25
38595,11-1011.00,Chandigarh,2021,176496.94140625,3
38596,25-2032.00,Chandigarh,2015,177645.84375,1
38597,19-4099.01,Rajasthan,1999,83673.0546875,1
38598,11-3121.00,Karnataka,2004,82531.578125,3
38599,11-3071.04,empty,1986,64283.9296875,2
38600,17-2011.00,empty,1999,62155.6328125,1
38601,27-2012.00,Delhi,2020,110498.0859375,2
38602,53-2022.00,Telangana,2020,167098.68229166666,3
38603,45-2092.00,Punjab,2021,37944.75390625,1
38604,15-1299.07,Jharkhand,1994,85605.1875,1
38605,11-3051.06,empty,2004,84026.5859375,1
38606,17-2141.00,Delhi,2016,127316.82741477272,11
38607,11-3121.00,empty,1999,130404.19270833333,3
38608,21-1093.00,Maharashtra,2002,64573.69140625,2
38609,15-1231.00,Telangana,2011,92126.9765625,1
38610,15-1231.00,Delhi,1995,111339.3203125,1
38611,13-1082.00,Telangana,2004,73943.64397321429,7
38612,17-2199.06,Telangana,1992,68742.67109375,5
38613,23-1012.00,Delhi,1994,136056.8125,1
38614,17-2061.00,Telangana,1984,34389.515625,1
38615,43-1011.00,Maharashtra,2002,139073.78125,1
38616,17-2141.00,Delhi,2014,123822.30924479167,12
38617,13-1082.00,Punjab,1986,59342.25,1
38618,15-1299.09,Punjab,1989,78612.609375,2
38619,11-9111.00,Kerala,2016,101043.28125,1
38620,17-2071.00,Maharashtra,2007,88039.5625,1
38621,29-1071.00,Rajasthan,2015,129696.18359375,2
38622,15-1231.00,Tamil Nadu,2022,101801.84114583333,3
38623,43-4041.00,Tamil Nadu,1991,81992.9375,1
38624,43-4041.00,Tamil Nadu,1992,81992.9375,1
38625,19-3093.00,Kerala,2006,46030.7265625,2
38626,25-1123.00,Gujarat,1976,115436.62890625,2
38627,29-1141.01,Delhi,2020,71276.732421875,2
38628,15-1299.07,Karnataka,2022,128122.3546875,5
38629,15-1241.00,Haryana,2010,153407.9375,1
38630,27-1012.00,Karnataka,2014,78910.4296875,1
38631,19-3041.00,Delhi,1993,107454.53125,1
38632,15-1211.00,Telangana,1989,108644.990234375,2
38633,15-1253.00,Maharashtra,2010,88975.68359375,2
38634,17-2112.02,empty,2007,83300.87109375,2
38635,13-2011.00,Gujarat,2017,95003.91328125,5
38636,25-2032.00,Maharashtra,2006,53168.59765625,5
38637,15-1299.09,Delhi,1996,131045.1171875,1
38638,11-1011.03,Delhi,2002,92249.4453125,1
38639,11-9041.00,Punjab,1988,57968.15625,1
38640,11-9041.00,Punjab,1992,57968.15625,1
38641,25-2032.00,empty,1981,20216.02734375,1
38642,39-4011.00,empty,2015,67650.265625,2
38643,11-3051.06,Tamil Nadu,1986,132066.9375,1
38644,17-2171.00,Karnataka,2017,161104.125,1
38645,13-2051.00,Karnataka,2015,177331.3515625,2
38646,17-2051.00,Gujarat,2016,71422.5,2
38647,17-2199.06,Gujarat,1995,71842.1953125,3
38648,11-3071.04,Dadra and Nagar Haveli and Daman and Diu,1996,224354.88020833334,3
38649,43-5011.00,Dadra and Nagar Haveli and Daman and Diu,2017,95489.0703125,1
38650,13-2099.01,Maharashtra,1983,128228.375,1
38651,19-2042.00,Andhra Pradesh,1998,100288.8515625,1
38652,31-9097.00,Gujarat,2010,36723.13671875,1
38653,13-1082.00,Punjab,2000,56071.3359375,1
38654,13-1161.00,Maharashtra,2023,159961.9375,3
38655,11-3051.06,Gujarat,2019,223579.40625,1
38656,25-2032.00,Maharashtra,1980,43833.87890625,1
38657,51-2023.00,Maharashtra,2006,65252.4609375,1
38658,47-4071.00,empty,1991,75030.3359375,1
38659,13-2041.00,Tamil Nadu,2012,88025.984375,1
38660,43-6012.00,Delhi,1989,65599.875,1
38661,21-1093.00,empty,2009,108440.078125,1
38662,19-3093.00,Telangana,2010,107775.87109375,6
38663,25-1054.00,Tamil Nadu,2016,165333.84375,1
38664,27-1021.00,Karnataka,2018,164495.36979166666,3
38665,19-2042.00,empty,1981,103148.21875,1
38666,25-2032.00,Punjab,1973,16370.2724609375,1
38667,13-1021.00,Telangana,2014,97461.328125,1
38668,15-1251.00,Kerala,1998,67118.8203125,1
38669,17-2061.00,Uttar Pradesh,1988,66662.4921875,1
38670,29-2012.00,Gujarat,2020,75316.6171875,1
38671,41-2021.00,empty,1995,22911.2890625,1
38672,39-4011.00,Telangana,1982,173053.640625,1
38673,19-1011.00,Haryana,1978,73105.84375,1
38674,15-1244.00,Telangana,2003,86330.8203125,1
38675,17-1022.01,Andhra Pradesh,1998,51651.8671875,1
38676,19-3051.00,Tamil Nadu,2014,78979.40625,1
38677,19-3051.00,Tamil Nadu,2021,78979.40625,1
38678,11-2032.00,Maharashtra,2000,112411.6640625,1
38679,11-9081.00,Karnataka,2023,86409.203125,1
38680,13-1111.00,Madhya Pradesh,1995,87843.1171875,1
38681,25-2032.00,West Bengal,2021,100053.1171875,2
38682,11-9111.00,West Bengal,2015,108245.66796875,2
38683,15-1232.00,Maharashtra,1984,50530.81640625,1
38684,15-2051.00,Delhi,1989,44656.7578125,1
38685,21-1093.00,Chhattisgarh,1995,43932.54296875,1
38686,13-2099.01,Uttar Pradesh,2015,172504.828125,1
38687,19-1011.00,Madhya Pradesh,2012,95827.125,2
38688,11-1011.00,West Bengal,1989,157562.90625,1
38689,49-2094.00,Tamil Nadu,1986,66226.7421875,1
38690,21-1012.00,Delhi,1991,38353.33984375,1
38691,43-4051.00,Gujarat,2005,33310.86328125,1
38692,17-3031.00,empty,2001,57898.26953125,1
38693,17-2071.00,Uttar Pradesh,1990,84338.4921875,1
38694,27-2012.04,Telangana,2001,58592.18359375,1
38695,29-1051.00,Gujarat,2023,108481.8046875,1
38696,13-1111.00,Andhra Pradesh,2009,138248.349609375,2
38697,25-9042.00,West Bengal,2012,43643.46484375,1
38698,11-1011.03,Delhi,2012,179684.046875,1
38699,11-3051.00,Jharkhand,1970,58537.734375,1
38700,15-1252.00,Delhi,1968,31261.662109375,1
38701,15-1252.00,Madhya Pradesh,1995,15993.34765625,1
38702,17-2072.01,Uttar Pradesh,2012,67194.90625,1
38703,43-5071.00,Delhi,2002,59696.9453125,1
38704,27-2012.05,Tamil Nadu,1991,124096.5703125,1
38705,43-6011.00,Maharashtra,2005,55893.09765625,2
38706,11-9199.11,Delhi,1988,132987.40625,1
38707,11-9021.00,Tamil Nadu,1998,84886.234375,1
38708,41-9022.00,Punjab,1997,89702.1953125,1
38709,15-1232.00,Karnataka,2021,127559.5859375,1
38710,15-1241.00,Rajasthan,2016,163541.6484375,2
38711,13-2099.04,Gujarat,1992,110884.484375,1
38712,23-1012.00,Andhra Pradesh,2014,48966.07421875,1
38713,15-1299.09,Jharkhand,2000,78792.203125,1
38714,11-3051.03,Maharashtra,2016,186976.796875,1
38715,27-1021.00,Rajasthan,2001,68678.4296875,1
38716,29-1071.00,Uttarakhand,1981,148176.3359375,3
38717,19-3051.00,empty,2000,88823.1640625,1
38718,43-3031.00,Telangana,2022,37448.03125,1
38719,43-3031.00,Telangana,2023,37448.03125,1
38720,11-3051.03,Haryana,2010,124875.28125,1
38721,21-2021.00,Maharashtra,2000,110633.046875,1
38722,11-9041.00,Kerala,2000,171905.109375,1
38723,13-1161.01,Karnataka,2019,133258.96875,1
38724,15-1244.00,Maharashtra,1998,82849.1328125,2
38725,17-3013.00,Maharashtra,2015,87721.140625,1
38726,43-3031.00,empty,1990,93687.0703125,1
38727,17-1022.01,Maharashtra,2016,48831.37109375,1
38728,15-1299.05,Tamil Nadu,1993,37073.296875,1
38729,27-3042.00,Maharashtra,1998,56172.31640625,1
38730,51-9083.00,Tamil Nadu,2017,53543.59375,1
38731,15-1241.01,Punjab,2011,87038.9609375,1
38732,15-1241.01,Punjab,2014,87038.9609375,1
38733,43-3071.00,Gujarat,1985,49576.01171875,1
38734,11-9199.09,Tamil Nadu,1999,77348.2890625,1
38735,27-3031.00,Delhi,2006,63574.41015625,1
38736,27-2012.00,Karnataka,2006,66517.90625,1
38737,27-2012.00,Karnataka,2007,66517.90625,1
38738,15-1243.00,Maharashtra,2017,86138.4921875,2
38739,25-9042.00,empty,2002,83303.22526041667,3
38740,29-1141.01,Delhi,2010,77085.4765625,1
38741,27-1021.00,Tamil Nadu,2014,71147.783203125,2
38742,17-2031.00,Delhi,1998,101003.48958333333,3
38743,19-1011.00,Punjab,1984,62318.87890625,1
38744,19-1011.00,Punjab,1992,62318.87890625,1
38745,11-1011.03,Karnataka,1998,149860.625,1
38746,25-1123.00,Puducherry,2016,186525.25,1
38747,27-2022.00,Telangana,2015,62480.2109375,2
38748,27-1011.00,Delhi,2019,79942.59114583333,3
38749,11-9199.11,Tamil Nadu,2021,77038.84375,1
38750,25-9042.00,Uttarakhand,1988,37700.421875,1
38751,41-3031.00,Rajasthan,2000,63537.11328125,1
38752,41-2031.00,empty,1989,30845.41015625,1
38753,27-3043.00,Telangana,2014,77467.125,1
38754,29-1051.00,Tamil Nadu,2003,71305.125,1
38755,17-2031.00,Chandigarh,2015,182195.734375,1
38756,53-2012.00,Nagaland,1993,76572.40625,1
38757,53-2012.00,Nagaland,1997,76572.40625,1
38758,43-1011.00,Karnataka,1988,48940.4296875,1
38759,25-1123.00,Uttar Pradesh,1978,132070.984375,1
38760,11-1011.00,Odisha,2014,110484.3984375,1
